Customer ID,recency,frequency,monetary,tenure,avg_order_value,recency_score,frequency_score,monetary_score,RF_SCORE,segment
15527,31,15,3145.86,361,209.724,4,5,5,45,loyal_customers
15529,3,2,1116.72,31,558.36,5,3,4,53,potential_loyalists
15530,149,1,311.36999999999995,149,311.36999999999995,2,1,2,21,hibernating
15532,13,6,2190.9700000000003,186,365.1616666666667,5,5,5,55,champions
15534,362,1,162.25,362,162.25,1,1,1,11,hibernating
15535,41,2,551.42,85,275.71,3,3,3,33,need_attention
15536,46,1,259.09,46,259.09,3,1,2,31,about_to_sleep
15538,174,6,3358.4,300,559.7333333333333,2,5,5,25,cant_loose
15540,12,1,247.38,12,247.38,5,1,1,51,new_customers
15542,149,3,918.45,374,306.15,2,3,3,23,at_Risk
15543,96,1,114.98,96,114.98,2,1,1,21,hibernating
15544,9,12,4615.72,317,384.6433333333334,5,5,5,55,champions
15545,8,1,135.32999999999998,8,135.32999999999998,5,1,1,51,new_customers
15546,243,2,1079.1,243,539.55,1,3,4,13,at_Risk
15547,13,12,5199.55,370,433.29583333333335,5,5,5,55,champions
15548,232,1,158.09,232,158.09,1,1,1,11,hibernating
15549,58,5,652.7,334,130.54000000000002,3,4,3,34,loyal_customers
15550,15,8,1643.17,373,205.39625,5,5,4,55,champions
15551,31,6,1274.0200000000002,187,212.3366666666667,4,5,4,45,loyal_customers
15552,260,1,162.39999999999998,260,162.39999999999998,1,1,1,11,hibernating
15555,2,22,7307.18,370,332.1445454545455,5,5,5,55,champions
15558,276,1,214.13,276,214.13,1,1,1,11,hibernating
15559,205,1,1109.4,205,1109.4,1,1,4,11,hibernating
15560,34,2,153.52,34,76.76,4,3,1,43,potential_loyalists
15561,20,4,1133.8,300,283.45,4,4,4,44,loyal_customers
15562,61,2,538.83,363,269.415,3,3,3,33,need_attention
15563,151,3,1466.56,317,488.8533333333333,2,3,4,23,at_Risk
15564,100,2,70.74000000000001,313,35.370000000000005,2,3,1,23,at_Risk
15566,29,2,227.87000000000003,361,113.93500000000002,4,3,1,43,potential_loyalists
15569,27,5,2210.64,286,442.128,4,4,5,44,loyal_customers
15570,6,14,5145.52,258,367.5371428571429,5,5,5,55,champions
15571,23,10,3401.2,370,340.12,4,5,5,45,loyal_customers
15572,17,3,1515.8100000000004,241,505.27000000000015,4,3,4,43,potential_loyalists
15573,255,3,599.7299999999999,366,199.91,1,3,3,13,at_Risk
15574,9,3,816.45,101,272.15000000000003,5,3,3,53,potential_loyalists
15575,256,1,30.1,256,30.1,1,1,1,11,hibernating
15577,360,2,139.09999999999997,363,69.54999999999998,1,3,1,13,at_Risk
15579,20,3,953.9000000000002,69,317.96666666666675,4,3,3,43,potential_loyalists
15580,13,8,1381.1899999999998,307,172.64874999999998,5,5,4,55,champions
15581,3,26,4114.620000000001,374,158.25461538461542,5,5,5,55,champions
15583,13,1,107.86,13,107.86,5,1,1,51,new_customers
15584,36,2,552.3900000000002,307,276.1950000000001,4,3,3,43,potential_loyalists
15586,229,3,1139.1,337,379.7,1,3,4,13,at_Risk
15587,29,3,608.4,128,202.8,4,3,3,43,potential_loyalists
15588,314,1,579.6,314,579.6,1,1,3,11,hibernating
15590,19,5,1496.6,243,299.32,4,4,4,44,loyal_customers
15591,219,3,217.9,310,72.63333333333334,1,3,1,13,at_Risk
15595,124,1,357.6,124,357.6,2,1,2,21,hibernating
15596,2,5,1723.4500000000005,136,344.69000000000005,5,4,4,54,champions
15597,212,1,238.8,212,238.8,1,1,1,11,hibernating
15598,64,1,307.34,64,307.34,3,1,2,31,about_to_sleep
15599,82,1,488.32,82,488.32,2,1,2,21,hibernating
15600,65,4,1199.31,230,299.8275,3,4,4,34,loyal_customers
15601,9,17,8183.559999999999,375,481.3858823529412,5,5,5,55,champions
15602,5,8,1932.64,374,241.58,5,5,4,55,champions
15603,285,1,40.0,285,40.0,1,1,1,11,hibernating
15605,10,5,738.57,331,147.714,5,4,3,54,champions
15606,27,8,2310.83,284,288.85375,4,5,5,45,loyal_customers
15607,180,8,1604.21,337,200.52625,1,5,4,15,cant_loose
15608,52,1,692.3,52,692.3,3,1,3,31,about_to_sleep
15611,20,13,1405.83,320,108.14076923076922,4,5,4,45,loyal_customers
15613,247,1,433.72,247,433.72,1,1,2,11,hibernating
15614,74,4,3147.36,263,786.84,2,4,5,24,at_Risk
15615,27,24,10974.23,374,457.2595833333333,4,5,5,45,loyal_customers
15616,75,1,317.11,75,317.11,2,1,2,21,hibernating
15617,33,3,828.5500000000001,144,276.18333333333334,4,3,3,43,potential_loyalists
15620,46,1,389.18,46,389.18,3,1,2,31,about_to_sleep
15622,64,8,4143.05,282,517.88125,3,5,5,35,loyal_customers
15623,30,7,2136.02,366,305.1457142857143,4,5,4,45,loyal_customers
15625,13,5,1702.14,179,340.428,5,4,4,54,champions
15626,58,1,391.72,58,391.72,3,1,2,31,about_to_sleep
15627,94,2,566.9,159,283.45,2,3,3,23,at_Risk
15628,3,9,2782.0200000000004,363,309.1133333333334,5,5,5,55,champions
15629,87,4,2240.9000000000005,169,560.2250000000001,2,4,5,24,at_Risk
15630,281,1,295.05,281,295.05,1,1,2,11,hibernating
15631,279,1,596.6700000000001,279,596.6700000000001,1,1,3,11,hibernating
15633,146,13,4352.46,368,334.8046153846154,2,5,5,25,cant_loose
15634,20,1,311.1,20,311.1,4,1,2,41,promising
15635,32,1,100.35,32,100.35,4,1,1,41,promising
15636,74,2,719.82,206,359.91,2,3,3,23,at_Risk
15637,50,4,574.23,361,143.5575,3,4,3,34,loyal_customers
15638,15,6,2265.2,247,377.5333333333333,5,5,5,55,champions
15639,88,2,639.7599999999998,242,319.8799999999999,2,3,3,23,at_Risk
15640,9,15,11441.92,362,762.7946666666667,5,5,5,55,champions
15641,33,8,3458.3500000000004,370,432.2937500000001,4,5,5,45,loyal_customers
15642,366,1,105.78,366,105.78,1,1,1,11,hibernating
15645,51,2,443.1600000000001,62,221.58000000000004,3,3,2,33,need_attention
15646,9,3,526.97,47,175.65666666666667,5,3,3,53,potential_loyalists
15647,52,1,169.0,52,169.0,3,1,1,31,about_to_sleep
15649,4,3,1354.35,24,451.45,5,3,4,53,potential_loyalists
15650,158,2,553.88,265,276.94,2,3,3,23,at_Risk
15651,57,2,612.7599999999999,233,306.37999999999994,3,3,3,33,need_attention
15652,24,4,1082.6,122,270.65,4,4,4,44,loyal_customers
15658,9,4,1399.37,373,349.84250000000003,5,4,4,54,champions
15659,23,2,226.04,290,113.02,4,3,1,43,potential_loyalists
15660,2,7,1212.1300000000003,309,173.16142857142862,5,5,4,55,champions
15661,16,6,906.15,215,151.025,5,5,3,55,champions
15662,298,2,283.73,375,141.865,1,3,2,13,at_Risk
15664,86,3,867.5999999999999,286,289.2,2,3,3,23,at_Risk
15665,48,3,1773.11,272,591.0366666666667,3,3,4,33,need_attention
15666,109,2,632.9399999999999,132,316.47,2,3,3,23,at_Risk
15670,193,1,152.15,193,152.15,1,1,1,11,hibernating
15672,362,1,45.3,362,45.3,1,1,1,11,hibernating
15673,88,5,3533.7700000000004,292,706.7540000000001,2,4,5,24,at_Risk
15674,54,8,4501.630000000001,368,562.7037500000001,3,5,5,35,loyal_customers
15675,41,1,218.35,41,218.35,3,1,1,31,about_to_sleep
15677,58,2,648.4000000000001,100,324.20000000000005,3,3,3,33,need_attention
15678,32,2,1541.1900000000005,159,770.5950000000001,4,3,4,43,potential_loyalists
15680,3,8,3173.9,374,396.7375,5,5,5,55,champions
15681,16,9,1563.5400000000004,201,173.72666666666672,5,5,4,55,champions
15682,236,2,318.23999999999995,324,159.11999999999998,1,3,2,13,at_Risk
15683,110,1,330.79,110,330.79,2,1,2,21,hibernating
15684,184,3,173.95,372,57.98333333333333,1,3,1,13,at_Risk
15685,87,1,55.98,87,55.98,2,1,1,21,hibernating
15686,57,1,90.0,57,90.0,3,1,1,31,about_to_sleep
15688,55,1,190.57,55,190.57,3,1,1,31,about_to_sleep
15689,254,1,266.93,254,266.93,1,1,2,11,hibernating
15691,31,3,434.5,370,144.83333333333334,4,3,2,43,potential_loyalists
15693,296,1,37.5,296,37.5,1,1,1,11,hibernating
15694,2,12,4331.41,369,360.9508333333333,5,5,5,55,champions
15695,234,2,721.0599999999998,318,360.5299999999999,1,3,3,13,at_Risk
15696,60,5,1170.1100000000004,321,234.02200000000008,3,4,4,34,loyal_customers
15697,326,1,246.75,326,246.75,1,1,1,11,hibernating
15698,261,1,46.2,261,46.2,1,1,1,11,hibernating
15702,113,2,140.39,319,70.195,2,3,1,23,at_Risk
15704,139,2,1524.34,220,762.1700000000001,2,3,4,23,at_Risk
15708,6,3,1014.48,62,338.16,5,3,4,53,potential_loyalists
15709,226,1,194.6,226,194.6,1,1,1,11,hibernating
15710,54,1,898.8700000000001,54,898.8700000000001,3,1,3,31,about_to_sleep
15711,193,2,420.25,321,210.125,1,3,2,13,at_Risk
15712,16,7,2400.05,375,342.86428571428576,5,5,5,55,champions
15713,3,3,654.09,360,218.03,5,3,3,53,potential_loyalists
15714,90,3,453.93,192,151.30999999999997,2,3,2,23,at_Risk
15715,192,5,658.02,256,131.60399999999998,1,4,3,14,at_Risk
15716,6,8,1938.0,369,242.25000000000003,5,5,4,55,champions
15717,58,4,456.7000000000001,229,114.175,3,4,2,34,loyal_customers
15718,177,1,293.79,177,293.79,2,1,2,21,hibernating
15719,18,18,5177.450000000001,375,287.6361111111112,4,5,5,45,loyal_customers
15720,187,1,143.19,187,143.19,1,1,1,11,hibernating
15722,82,6,3035.54,277,505.92333333333335,2,5,5,25,cant_loose
15723,48,3,744.55,211,248.1833333333333,3,3,3,33,need_attention
15724,37,1,92.6,37,92.6,4,1,1,41,promising
15726,27,1,321.91,27,321.91,4,1,2,41,promising
15727,24,8,4266.55,321,533.31875,4,5,5,45,loyal_customers
15728,16,2,544.6,81,272.3,5,3,3,53,potential_loyalists
15729,37,2,107.55,40,53.775000000000006,4,3,1,43,potential_loyalists
15730,18,2,605.7,68,302.85,4,3,3,43,potential_loyalists
15731,190,1,125.3,190,125.3,1,1,1,11,hibernating
15732,9,9,1387.9499999999998,310,154.21666666666664,5,5,4,55,champions
15734,73,2,923.85,184,461.925,2,3,3,23,at_Risk
15735,58,1,327.68,58,327.68,3,1,2,31,about_to_sleep
15736,72,2,1815.7200000000005,72,907.86,3,3,4,33,need_attention
15738,9,26,8560.55,366,329.25192307692305,5,5,5,55,champions
15741,95,2,208.62,255,104.31,2,3,1,23,at_Risk
15742,256,1,156.86999999999998,256,156.86999999999998,1,1,1,11,hibernating
15747,12,6,1588.57,327,264.76166666666666,5,5,4,55,champions
15748,86,2,465.44999999999993,86,232.725,2,3,2,23,at_Risk
15750,3,12,4331.711,375,360.9759166666667,5,5,5,55,champions
15751,97,11,1380.44,370,125.49454545454546,2,5,4,25,cant_loose
15752,9,3,1570.16,94,523.3866666666667,5,3,4,53,potential_loyalists
15754,130,6,2579.0400000000004,292,429.8400000000001,2,5,5,25,cant_loose
15755,16,11,3628.87,372,329.8972727272727,5,5,5,55,champions
15757,23,4,2225.94,184,556.485,4,4,5,44,loyal_customers
15759,148,4,577.8899999999999,374,144.47249999999997,2,4,3,24,at_Risk
15760,267,2,13916.34,267,6958.17,1,3,5,13,at_Risk
15761,79,1,143.05,79,143.05,2,1,1,21,hibernating
15764,71,2,1223.11,115,611.555,3,3,4,33,need_attention
15765,303,1,370.63,303,370.63,1,1,2,11,hibernating
15766,93,2,516.0,319,258.0,2,3,3,23,at_Risk
15768,113,31,14979.26,373,483.20193548387095,2,5,5,25,cant_loose
15769,8,21,32451.6,365,1545.3142857142857,5,5,5,55,champions
15770,249,1,321.45000000000005,249,321.45000000000005,1,1,2,11,hibernating
15771,241,3,1006.54,330,335.5133333333333,1,3,4,13,at_Risk
15772,55,1,280.88,55,280.88,3,1,2,31,about_to_sleep
15773,46,1,138.83999999999995,46,138.83999999999995,3,1,1,31,about_to_sleep
15774,55,5,1059.14,293,211.82800000000003,3,4,4,34,loyal_customers
15775,268,1,45.6,268,45.6,1,1,1,11,hibernating
15777,33,3,715.5000000000001,205,238.50000000000003,4,3,3,43,potential_loyalists
15778,68,1,307.95,68,307.95,3,1,2,31,about_to_sleep
15779,100,2,124.08,169,62.040000000000006,2,3,1,23,at_Risk
15782,67,1,1399.36,67,1399.36,3,1,4,31,about_to_sleep
15784,104,2,848.33,309,424.165,2,3,3,23,at_Risk
15785,16,11,3640.96,361,330.99636363636364,5,5,5,55,champions
15786,54,2,3582.62,173,1791.31,3,3,5,33,need_attention
15788,145,1,221.83000000000004,145,221.83000000000004,2,1,1,21,hibernating
15789,68,5,1610.71,260,322.142,3,4,4,34,loyal_customers
15791,166,3,1995.65,278,665.2166666666666,2,3,4,23,at_Risk
15792,36,2,933.84,255,466.92,4,3,3,43,potential_loyalists
15793,15,5,1433.96,375,286.79200000000003,5,4,4,54,champions
15794,373,2,777.0000000000001,374,388.50000000000006,1,3,3,13,at_Risk
15795,67,7,1369.86,327,195.6942857142857,3,5,4,35,loyal_customers
15796,11,9,2464.27,255,273.8077777777778,5,5,5,55,champions
15797,218,2,613.6800000000001,318,306.84000000000003,1,3,3,13,at_Risk
15798,129,3,1535.37,318,511.79,2,3,4,23,at_Risk
15799,55,1,540.15,55,540.15,3,1,3,31,about_to_sleep
15800,90,5,543.5,255,108.7,2,4,3,24,at_Risk
15803,82,3,1513.8400000000004,313,504.6133333333335,2,3,4,23,at_Risk
15805,22,13,4660.75,366,358.5192307692308,4,5,5,45,loyal_customers
15807,45,2,913.62,303,456.81,3,3,3,33,need_attention
15808,6,18,14674.96,375,815.2755555555556,5,5,5,55,champions
15809,96,2,758.6700000000002,172,379.3350000000001,2,3,3,23,at_Risk
15810,23,4,1607.0600000000002,310,401.765,4,4,4,44,loyal_customers
15811,2,2,1671.9,25,835.95,5,3,4,53,potential_loyalists
15812,72,7,3400.33,361,485.76142857142855,3,5,5,35,loyal_customers
15814,30,2,689.1100000000001,240,344.55500000000006,4,3,3,43,potential_loyalists
15816,179,2,144.15,179,72.075,1,3,1,13,at_Risk
15817,57,3,2766.4,180,922.1333333333332,3,3,5,33,need_attention
15818,225,1,340.5,225,340.5,1,1,2,11,hibernating
15819,68,6,2029.34,268,338.22333333333336,3,5,4,35,loyal_customers
15822,130,4,954.59,370,238.6475,2,4,3,24,at_Risk
15823,9,3,3882.17,368,1294.0566666666666,5,3,5,53,potential_loyalists
15824,90,2,890.94,169,445.47,2,3,3,23,at_Risk
15826,205,1,943.97,205,943.97,1,1,3,11,hibernating
15827,9,16,1957.98,337,122.37375,5,5,4,55,champions
15828,12,1,1108.82,12,1108.82,5,1,4,51,new_customers
15833,374,1,80.39999999999999,374,80.39999999999999,1,1,1,11,hibernating
15834,13,3,1539.2399999999998,61,513.0799999999999,5,3,4,53,potential_loyalists
15837,122,1,385.03,122,385.03,2,1,2,21,hibernating
15838,4,16,40519.92,361,2532.495,5,5,5,55,champions
15841,23,5,1518.35,366,303.67,4,4,4,44,loyal_customers
15842,30,2,548.8,164,274.4,4,3,3,43,potential_loyalists
15845,173,3,714.5100000000001,319,238.17000000000004,2,3,3,23,at_Risk
15846,22,1,107.01000000000002,22,107.01000000000002,4,1,1,41,promising
15847,65,3,433.3,278,144.43333333333334,3,3,2,33,need_attention
15848,258,1,139.94,258,139.94,1,1,1,11,hibernating
15850,13,4,819.8699999999999,363,204.9675,5,4,3,54,champions
15851,163,1,109.73,163,109.73,2,1,1,21,hibernating
15852,163,1,96.55,163,96.55,2,1,1,21,hibernating
15854,13,9,2609.16,366,289.90666666666664,5,5,5,55,champions
15855,113,1,340.48,113,340.48,2,1,2,21,hibernating
15856,2,26,17832.77,373,685.8757692307693,5,5,5,55,champions
15857,67,1,273.48,67,273.48,3,1,2,31,about_to_sleep
15858,4,9,2521.52,366,280.1688888888889,5,5,5,55,champions
15859,69,1,438.4599999999999,69,438.4599999999999,3,1,2,31,about_to_sleep
15860,5,10,1528.0,370,152.8,5,5,4,55,champions
15861,93,4,1236.4299999999998,317,309.1075,2,4,4,24,at_Risk
15862,10,10,2095.41,359,209.541,5,5,4,55,champions
15863,254,3,289.86,359,96.62,1,3,2,13,at_Risk
15864,18,1,244.44,18,244.44,4,1,1,41,promising
15865,50,2,1353.79,340,676.895,3,3,4,33,need_attention
15867,6,17,5251.31,362,308.9005882352941,5,5,5,55,champions
15868,220,1,94.53,220,94.53,1,1,1,11,hibernating
15869,263,1,174.02,263,174.02,1,1,1,11,hibernating
15870,33,3,508.52,83,169.50666666666666,4,3,3,43,potential_loyalists
15871,74,1,33.099999999999994,74,33.099999999999994,2,1,1,21,hibernating
15872,15,2,434.75,187,217.375,5,3,2,53,potential_loyalists
15873,136,4,313.92,137,78.47999999999999,2,4,2,24,at_Risk
15874,24,14,6878.88,338,491.34857142857146,4,5,5,45,loyal_customers
15875,283,1,111.72,283,111.72,1,1,1,11,hibernating
15876,46,2,1449.14,85,724.5699999999999,3,3,4,33,need_attention
15878,198,2,330.7699999999999,370,165.38499999999996,1,3,2,13,at_Risk
15879,41,4,1157.3000000000002,359,289.32500000000005,3,4,4,34,loyal_customers
15880,6,1,343.28,6,343.28,5,1,2,51,new_customers
15882,5,6,979.62,366,163.26999999999998,5,5,3,55,champions
15884,69,2,249.7,373,124.85,3,3,1,33,need_attention
15885,20,12,1572.4699999999998,324,131.03916666666666,4,5,4,45,loyal_customers
15886,53,3,871.78,235,290.5933333333333,3,3,3,33,need_attention
15887,43,3,1027.15,192,342.3833333333334,3,3,4,33,need_attention
15888,37,2,260.85,163,130.425,4,3,2,43,potential_loyalists
15889,6,7,1359.41,366,194.20142857142855,5,5,4,55,champions
15890,31,5,535.65,241,107.13,4,4,3,44,loyal_customers
15892,306,1,128.2,306,128.2,1,1,1,11,hibernating
15893,118,1,305.28000000000003,118,305.28000000000003,2,1,2,21,hibernating
15894,6,1,156.73999999999995,6,156.73999999999995,5,1,1,51,new_customers
15898,4,22,4207.43,365,191.24681818181816,5,5,5,55,champions
15899,5,1,56.25,5,56.25,5,1,1,51,new_customers
15900,50,3,549.29,199,183.09666666666664,3,3,3,33,need_attention
15901,88,4,339.34,180,84.835,2,4,2,24,at_Risk
15902,17,1,145.01000000000005,17,145.01000000000005,4,1,1,41,promising
15903,15,5,3813.08,331,762.6160000000001,5,4,5,54,champions
15905,180,1,114.69,180,114.69,1,1,1,11,hibernating
15906,11,3,987.9500000000002,87,329.3166666666667,5,3,3,53,potential_loyalists
15908,127,2,764.57,149,382.285,2,3,3,23,at_Risk
15910,37,7,1449.62,324,207.0885714285714,4,5,4,45,loyal_customers
15911,260,8,1702.34,367,212.7925,1,5,4,15,cant_loose
15912,73,7,810.0799999999999,366,115.72571428571428,2,5,3,25,cant_loose
15913,171,1,6.300000000000001,171,6.300000000000001,2,1,1,21,hibernating
15914,15,2,205.99,15,102.995,5,3,1,53,potential_loyalists
15915,38,1,429.21,38,429.21,3,1,2,31,about_to_sleep
15916,3,7,1899.08,366,271.29714285714283,5,5,4,55,champions
15917,243,4,437.5299999999999,374,109.38249999999998,1,4,2,14,at_Risk
15918,268,1,248.65,268,248.65,1,1,1,11,hibernating
15919,5,1,270.72,5,270.72,5,1,2,51,new_customers
15920,61,5,404.14,362,80.828,3,4,2,34,loyal_customers
15921,33,3,466.08,277,155.36,4,3,2,43,potential_loyalists
15922,10,1,369.50000000000006,10,369.50000000000006,5,1,2,51,new_customers
15923,9,1,127.08,9,127.08,5,1,1,51,new_customers
15924,368,1,102.82,368,102.82,1,1,1,11,hibernating
15926,179,1,134.44,179,134.44,1,1,1,11,hibernating
15927,284,1,123.39,284,123.39,1,1,1,11,hibernating
15928,293,1,293.53000000000003,293,293.53000000000003,1,1,2,11,hibernating
15929,281,1,594.0,281,594.0,1,1,3,11,hibernating
15931,65,1,239.90000000000003,65,239.90000000000003,3,1,1,31,about_to_sleep
15934,54,2,2190.66,66,1095.33,3,3,5,33,need_attention
15936,16,2,282.79,104,141.395,5,3,2,53,potential_loyalists
15938,93,4,330.2299999999999,193,82.55749999999998,2,4,2,24,at_Risk
15939,11,1,2945.38,11,2945.38,5,1,5,51,new_customers
15941,274,1,405.0,274,405.0,1,1,2,11,hibernating
15943,286,2,271.29,314,135.64499999999998,1,3,2,13,at_Risk
15944,30,3,1839.14,363,613.0466666666666,4,3,4,43,potential_loyalists
15945,2,4,646.2700000000001,375,161.56750000000002,5,4,3,54,champions
15946,139,3,2304.18,270,768.06,2,3,5,23,at_Risk
15948,61,1,553.85,61,553.85,3,1,3,31,about_to_sleep
15950,12,6,5415.2,319,902.5333333333332,5,5,5,55,champions
15951,18,1,304.95,18,304.95,4,1,2,41,promising
15953,6,11,2010.17,373,182.74272727272728,5,5,4,55,champions
15954,226,1,190.75,226,190.75,1,1,1,11,hibernating
15955,9,9,4242.1,291,471.3444444444445,5,5,5,55,champions
15956,188,2,617.6,363,308.8,1,3,3,13,at_Risk
15957,57,2,501.21,57,250.605,3,3,2,33,need_attention
15958,40,3,388.64,187,129.54666666666668,3,3,2,33,need_attention
15959,319,3,579.4900000000002,319,193.1633333333334,1,3,3,13,at_Risk
15960,11,4,410.95,72,102.7375,5,4,2,54,champions
15961,16,1,451.29,16,451.29,5,1,2,51,new_customers
15962,86,1,295.83,86,295.83,2,1,2,21,hibernating
15964,300,1,272.96,300,272.96,1,1,2,11,hibernating
15965,4,10,2167.45,373,216.745,5,5,5,55,champions
15966,87,1,426.53,87,426.53,2,1,2,21,hibernating
15967,16,10,2622.7700000000004,375,262.27700000000004,5,5,5,55,champions
15968,25,1,418.05,25,418.05,4,2,2,42,potential_loyalists
15969,62,2,460.9500000000001,159,230.47500000000005,3,3,2,33,need_attention
15970,235,1,703.2199999999998,235,703.2199999999998,1,2,3,12,hibernating
15971,22,6,1702.98,368,283.83,4,5,4,45,loyal_customers
15972,93,5,1810.27,237,362.054,2,4,4,24,at_Risk
15973,3,3,680.62,66,226.8733333333333,5,3,3,53,potential_loyalists
15976,47,4,1315.6999999999998,188,328.92499999999995,3,4,4,34,loyal_customers
15978,69,2,2180.6400000000003,281,1090.3200000000002,3,3,5,33,need_attention
15979,239,1,329.22,239,329.22,1,2,2,12,hibernating
15980,127,4,4194.82,193,1048.705,2,4,5,24,at_Risk
15981,38,13,5954.289999999999,257,458.0223076923076,3,5,5,35,loyal_customers
15982,242,1,324.51,242,324.51,1,2,2,12,hibernating
15983,2,6,2483.8,370,413.9666666666667,5,5,5,55,champions
15984,5,21,5921.65,375,281.9833333333333,5,5,5,55,champions
15985,73,5,1572.86,198,314.572,2,4,4,24,at_Risk
15986,18,1,186.3,18,186.3,4,2,1,42,potential_loyalists
15987,5,2,230.85,16,115.425,5,3,1,53,potential_loyalists
15988,188,2,612.0600000000002,293,306.0300000000001,1,3,3,13,at_Risk
15989,12,2,372.51,374,186.255,5,3,2,53,potential_loyalists
15990,131,5,1217.94,286,243.588,2,4,4,24,at_Risk
15991,171,1,150.55,171,150.55,2,2,1,22,hibernating
15992,33,2,854.6099999999999,90,427.305,4,3,3,43,potential_loyalists
15994,48,2,775.1099999999999,272,387.555,3,3,3,33,need_attention
15995,51,1,696.1900000000002,51,696.1900000000002,3,2,3,32,about_to_sleep
15996,3,2,626.2199999999999,34,313.11,5,3,3,53,potential_loyalists
15998,30,11,5218.37,375,474.3972727272727,4,5,5,45,loyal_customers
15999,372,1,20.4,372,20.4,1,2,1,12,hibernating
16001,18,1,583.39,18,583.39,4,2,3,42,potential_loyalists
16002,262,1,169.20999999999998,262,169.20999999999998,1,2,1,12,hibernating
16003,18,5,2878.46,373,575.692,4,4,5,44,loyal_customers
16004,111,5,2146.39,320,429.278,2,4,5,24,at_Risk
16005,12,6,1820.83,87,303.47166666666664,5,5,4,55,champions
16006,24,1,245.77,24,245.77,4,2,1,42,potential_loyalists
16007,20,3,1373.2000000000005,180,457.7333333333334,4,3,4,43,potential_loyalists
16008,19,12,4905.35,267,408.7791666666667,4,5,5,45,loyal_customers
16010,13,8,1316.56,48,164.57,5,5,4,55,champions
16011,3,14,2517.75,375,179.83928571428572,5,5,5,55,champions
16012,38,2,1574.5,166,787.25,3,3,4,33,need_attention
16013,8,39,20315.840000000004,368,520.9189743589744,5,5,5,55,champions
16014,45,2,467.89,314,233.945,3,3,2,33,need_attention
16016,3,4,1025.18,39,256.295,5,4,4,54,champions
16017,54,4,1341.9499999999998,340,335.48749999999995,3,4,4,34,loyal_customers
16018,33,2,289.23,369,144.615,4,3,2,43,potential_loyalists
16019,18,18,13679.61,362,759.9783333333334,4,5,5,45,loyal_customers
16021,32,2,532.25,181,266.125,4,3,3,43,potential_loyalists
16024,48,2,232.96,48,116.48,3,3,1,33,need_attention
16027,94,9,1113.74,337,123.74888888888889,2,5,4,25,cant_loose
16028,232,1,82.2,232,82.2,1,2,1,12,hibernating
16029,9,47,41184.3,368,876.2617021276596,5,5,5,55,champions
16032,93,6,1970.45,160,328.40833333333336,2,5,4,25,cant_loose
16033,6,8,2019.73,122,252.46625,5,5,4,55,champions
16034,31,3,491.02,46,163.67333333333332,4,3,2,43,potential_loyalists
16035,197,1,217.73,197,217.73,1,2,1,12,hibernating
16036,61,2,1797.92,257,898.96,3,3,4,33,need_attention
16037,181,2,654.3199999999999,285,327.16,1,3,3,13,at_Risk
16039,60,2,456.4,265,228.2,3,3,2,33,need_attention
16040,67,4,1103.35,246,275.8375,3,4,4,34,loyal_customers
16042,16,3,1067.85,90,355.95,5,3,4,53,potential_loyalists
16043,16,4,1082.6,118,270.65000000000003,5,4,4,54,champions
16044,72,1,340.84,72,340.84,3,2,2,32,about_to_sleep
16045,53,4,2094.23,135,523.5575,3,4,4,34,loyal_customers
16046,199,1,235.78000000000003,199,235.78000000000003,1,2,1,12,hibernating
16047,319,1,107.14,319,107.14,1,2,1,12,hibernating
16048,10,4,818.79,186,204.6975,5,4,3,54,champions
16049,12,3,787.89,153,262.63,5,3,3,53,potential_loyalists
16050,20,2,162.8,38,81.4,4,3,1,43,potential_loyalists
16051,318,1,188.44,318,188.44,1,2,1,12,hibernating
16053,50,4,2122.8900000000003,247,530.7225000000001,3,4,4,34,loyal_customers
16054,55,3,1327.98,254,442.66,3,3,4,33,need_attention
16057,156,3,1591.73,338,530.5766666666667,2,3,4,23,at_Risk
16058,43,1,62.7,43,62.7,3,2,1,32,about_to_sleep
16059,4,7,1757.91,206,251.13,5,5,4,55,champions
16060,37,3,541.95,131,180.65,4,3,3,43,potential_loyalists
16061,68,1,89.65,68,89.65,3,2,1,32,about_to_sleep
16062,16,4,1709.83,173,427.4575,5,4,4,54,champions
16064,362,1,111.0,362,111.0,1,2,1,12,hibernating
16065,2,8,2010.53,100,251.31625,5,5,4,55,champions
16067,199,3,3395.2900000000004,312,1131.7633333333335,1,3,5,13,at_Risk
16068,230,1,122.93,230,122.93,1,2,1,12,hibernating
16069,54,1,457.7,54,457.7,3,2,2,32,about_to_sleep
16071,164,3,750.5600000000002,292,250.18666666666672,2,3,3,23,at_Risk
16072,65,3,3744.57,186,1248.19,3,3,5,33,need_attention
16074,27,1,265.24999999999994,27,265.24999999999994,4,2,2,42,potential_loyalists
16075,139,2,736.9300000000001,201,368.465,2,3,3,23,at_Risk
16077,262,1,2300.4,262,2300.4,1,2,5,12,hibernating
16078,306,1,283.79,306,283.79,1,2,2,12,hibernating
16080,22,2,385.4,87,192.7,4,3,2,43,potential_loyalists
16081,3,4,1653.28,311,413.32,5,4,4,54,champions
16082,307,1,106.75,307,106.75,1,2,1,12,hibernating
16083,19,2,1033.8,25,516.9,4,3,4,43,potential_loyalists
16085,17,7,1362.02,325,194.5742857142857,4,5,4,45,loyal_customers
16086,4,6,1743.6,374,290.6,5,5,4,55,champions
16087,26,5,1739.9199999999998,326,347.984,4,4,4,44,loyal_customers
