Customer ID,recency,frequency,monetary,tenure,avg_order_value
14210,8,11,3955.68,339,359.6072727272727
14211,48,9,2161.1899999999996,367,240.13222222222217
14212,82,1,1119.6599999999999,82,1119.6599999999999
14213,41,1,1192.2000000000003,41,1192.2000000000003
14215,5,4,1626.6100000000004,368,406.6525000000001
14216,51,1,310.74,51,310.74
14217,3,7,1411.91,164,201.70142857142858
14219,46,2,543.8900000000001,130,271.94500000000005
14220,204,2,882.6,206,441.3
14221,86,8,3084.6899999999996,249,385.58624999999995
14224,27,5,847.78,181,169.55599999999998
14225,71,4,2037.0199999999998,333,509.25499999999994
14226,78,1,770.3399999999999,78,770.3399999999999
14227,51,5,3017.75,306,603.55
14228,74,3,745.5,183,248.5
14229,40,4,1046.8400000000001,108,261.71000000000004
14230,72,3,979.8000000000001,185,326.6
14231,87,1,309.91,87,309.91
14233,102,3,1441.5500000000002,281,480.5166666666667
14235,135,4,1573.13,256,393.2825
14236,9,4,1253.7800000000002,142,313.44500000000005
14237,10,2,471.14,227,235.57
14238,299,2,287.38000000000005,371,143.69000000000003
14239,68,10,1882.3200000000002,371,188.23200000000003
14240,60,1,357.15,60,357.15
14241,333,1,120.0,333,120.0
14243,2,8,4842.280000000001,113,605.2850000000001
14244,297,1,366.41999999999996,297,366.41999999999996
14247,41,4,635.89,188,158.9725
14248,96,2,730.3699999999999,152,365.18499999999995
14249,47,12,5625.461,316,468.7884166666667
14252,18,1,350.99,18,350.99
14253,130,2,363.4,260,181.7
14254,69,1,601.03,69,601.03
14255,183,1,1000.63,183,1000.63
14256,128,3,1504.93,331,501.6433333333334
14257,17,4,2854.7300000000005,285,713.6825000000001
14258,32,16,19381.36,372,1211.335
14260,108,3,824.2800000000001,185,274.76000000000005
14263,60,1,322.93,60,322.93
14264,16,4,1183.3900000000003,248,295.8475000000001
14265,101,2,843.17,249,421.585
14266,65,1,40.56,65,40.56
14268,107,1,354.84999999999997,107,354.84999999999997
14269,76,1,295.73,76,295.73
14271,46,1,106.81000000000002,46,106.81000000000002
14272,199,2,482.85,219,241.425
14274,323,1,256.6,323,256.6
14275,32,6,1189.3799999999999,244,198.23
14276,44,4,982.94,297,245.735
14277,48,6,13009.61,363,2168.2683333333334
14278,46,1,205.83,46,205.83
14279,157,2,191.86,318,95.93
14281,45,1,245.15,45,245.15
14282,4,11,4120.32,299,374.57454545454544
14283,100,4,628.4399999999999,206,157.10999999999999
14284,290,1,704.4,290,704.4
14285,150,4,1374.41,368,343.6025
14286,41,4,3851.01,372,962.7525
14290,50,3,2201.91,368,733.9699999999999
14291,17,12,4020.85,367,335.0708333333333
14292,47,7,4354.32,267,622.0457142857142
14293,5,6,2221.37,366,370.2283333333333
14294,44,1,375.34,44,375.34
14295,75,4,2196.71,368,549.1775
14296,58,2,456.4,211,228.2
14298,12,38,39667.19,365,1043.8734210526316
14299,2,19,10533.869999999999,374,554.4142105263157
14301,53,3,1352.0400000000002,303,450.68000000000006
14302,67,3,742.9,374,247.63333333333333
14303,44,2,277.94,71,138.97
14304,16,2,1341.5600000000002,207,670.7800000000001
14306,15,4,1058.0800000000002,314,264.52000000000004
14307,10,5,2075.31,369,415.062
14308,186,2,1147.02,186,573.51
14309,50,2,1428.28,187,714.14
14310,69,1,492.10000000000014,69,492.10000000000014
14311,204,1,206.19,204,206.19
14312,15,5,1478.6999999999998,141,295.73999999999995
14314,67,1,109.8,67,109.8
14315,201,2,716.69,271,358.345
14316,59,5,1370.3400000000001,267,274.06800000000004
14318,97,1,158.02000000000004,97,158.02000000000004
14319,61,1,494.85,61,494.85
14320,183,3,868.96,324,289.65333333333336
14321,68,2,687.3100000000001,110,343.65500000000003
14322,66,4,474.1,296,118.525
14324,46,2,701.6100000000001,330,350.80500000000006
14325,206,1,245.48,206,245.48
14326,100,2,757.13,169,378.565
14327,19,5,1583.2799999999997,337,316.65599999999995
14328,75,1,445.05,75,445.05
14329,12,8,4912.38,360,614.0475
14330,260,1,200.63,260,200.63
14332,18,2,1077.2000000000003,53,538.6000000000001
14334,62,4,1766.27,205,441.5675
14338,173,1,339.88,173,339.88
14339,65,1,310.75,65,310.75
14341,57,10,2285.04,375,228.504
14342,69,2,249.88,109,124.94
14343,58,4,1088.9099999999999,327,272.22749999999996
14344,4,14,2443.77,263,174.555
14346,62,3,1294.17,134,431.39000000000004
14347,373,1,82.60000000000001,373,82.60000000000001
14350,17,2,689.0999999999999,67,344.54999999999995
14353,47,2,285.90000000000003,68,142.95000000000002
14355,2,3,840.05,264,280.01666666666665
14358,26,2,400.06,65,200.03
14361,215,1,214.71000000000004,215,214.71000000000004
14363,39,2,227.47000000000003,88,113.73500000000001
14365,31,2,634.68,318,317.34
14366,162,1,136.0,162,136.0
14369,279,2,469.12999999999994,298,234.56499999999997
14370,87,6,1175.7800000000002,313,195.96333333333337
14372,80,2,860.0800000000002,236,430.0400000000001
14374,178,1,108.0,178,108.0
14375,87,2,875.3100000000001,178,437.65500000000003
14376,320,1,215.46,320,215.46
14378,258,1,131.25,258,131.25
14379,30,2,920.81,117,460.405
14380,319,1,48.96,319,48.96
14381,88,1,428.65999999999997,88,428.65999999999997
14382,27,1,620.73,27,620.73
14384,137,1,58.5,137,58.5
14388,9,9,3488.16,325,387.5733333333333
14389,61,3,854.55,227,284.84999999999997
14390,9,5,1747.0100000000002,62,349.40200000000004
14391,213,1,135.60000000000002,213,135.60000000000002
14392,69,1,266.4,69,266.4
14394,201,1,93.8,201,93.8
14395,9,12,4700.300000000001,237,391.6916666666668
14396,8,6,1633.94,374,272.3233333333333
14398,38,2,707.7899999999998,164,353.8949999999999
14399,31,8,2113.16,311,264.145
14400,45,2,1157.77,268,578.885
14401,61,9,2744.42,362,304.93555555555554
14402,289,1,285.6,289,285.6
14403,226,2,404.69999999999993,276,202.34999999999997
14404,6,8,1424.79,356,178.09875
14405,23,1,195.0,23,195.0
14408,108,4,1503.2399999999998,369,375.80999999999995
14409,5,5,1696.6400000000003,204,339.3280000000001
14410,13,2,1546.07,74,773.035
14412,61,1,656.16,61,656.16
14413,47,3,647.6700000000003,326,215.8900000000001
14414,11,1,902.3499999999999,11,902.3499999999999
14415,16,10,6191.32,360,619.132
14417,24,1,604.2,24,604.2
14419,19,1,202.85,19,202.85
14420,33,3,1251.65,328,417.2166666666667
14421,149,4,1656.26,328,414.065
14422,11,13,6007.880000000001,359,462.14461538461546
14423,74,2,651.41,331,325.705
14425,71,3,661.3899999999998,374,220.46333333333325
14426,40,7,7246.2699999999995,282,1035.1814285714286
14427,131,2,900.18,268,450.09
14429,40,1,516.2800000000001,40,516.2800000000001
14430,148,3,1220.9000000000003,244,406.96666666666675
14431,16,3,2143.8399999999997,324,714.6133333333332
14433,102,1,289.59999999999997,102,289.59999999999997
14435,138,1,90.42,138,90.42
14436,190,1,182.64,190,182.64
14437,2,5,895.84,220,179.168
14439,80,4,6781.8,324,1695.45
14440,2,9,4281.049999999999,374,475.67222222222216
14441,11,7,2898.8,327,414.11428571428576
14442,51,5,3777.2000000000003,327,755.44
14443,5,2,966.2700000000001,16,483.13500000000005
14444,93,1,132.04,93,132.04
14445,92,1,221.64999999999998,92,221.64999999999998
14446,23,1,201.73000000000002,23,201.73000000000002
14447,37,1,548.5,37,548.5
14449,9,5,1575.7000000000003,73,315.14000000000004
14450,16,4,645.19,247,161.2975
14451,26,10,2646.18,328,264.618
14452,32,2,401.1499999999999,158,200.57499999999996
14454,13,5,977.3,370,195.45999999999998
14455,69,4,628.2099999999999,132,157.05249999999998
14458,17,1,237.42,17,237.42
14459,288,1,3537.821,288,3537.821
14460,33,6,659.1600000000001,361,109.86000000000001
14461,19,10,4610.44,327,461.044
14462,69,1,265.99,69,265.99
14463,136,1,256.95,136,256.95
14464,205,2,110.99999999999999,264,55.49999999999999
14465,65,8,2887.4100000000003,338,360.92625000000004
14466,9,7,2374.5,363,339.2142857142857
14467,26,8,1622.23,374,202.77875
14468,370,1,204.24000000000004,370,204.24000000000004
14469,53,4,2112.21,316,528.0525
14470,67,1,250.84999999999997,67,250.84999999999997
14471,228,2,400.95000000000005,369,200.47500000000002
14472,326,1,291.38,326,291.38
14474,216,1,730.4200000000001,216,730.4200000000001
14475,45,1,225.3,45,225.3
14477,73,3,660.0,341,220.0
14478,19,4,1276.6600000000003,375,319.1650000000001
14479,2,3,982.8600000000001,370,327.62000000000006
14480,39,3,1020.4700000000001,355,340.1566666666667
14481,44,3,1674.98,314,558.3266666666667
14482,16,6,2289.76,107,381.6266666666667
14483,373,1,120.0,373,120.0
14484,38,3,749.06,359,249.68666666666664
14486,148,2,175.5,190,87.75
14487,5,2,257.28,16,128.64
14489,74,3,1111.55,249,370.51666666666665
14490,43,2,1273.47,65,636.735
14491,9,1,127.2,9,127.2
14492,67,7,1921.9099999999999,256,274.5585714285714
14493,27,5,2746.91,278,549.382
14494,38,2,261.9,368,130.95
14495,296,1,51.0,296,51.0
14496,10,6,2129.42,270,354.90333333333336
14497,310,1,221.69,310,221.69
14498,38,5,1953.95,187,390.79
14499,11,4,1323.6500000000003,106,330.9125000000001
14505,41,11,6096.200000000001,367,554.2
14506,6,3,1278.5,236,426.1666666666667
14507,15,5,1901.2500000000002,366,380.25000000000006
14508,13,3,598.52,177,199.50666666666666
14509,171,1,110.95000000000002,171,110.95000000000002
14510,12,3,1007.2800000000001,73,335.76000000000005
14512,20,5,948.19,369,189.638
14513,73,3,332.4200000000001,205,110.80666666666669
14514,73,6,3543.63,363,590.605
14515,24,6,1647.17,187,274.52833333333336
14516,153,1,163.92,153,163.92
14519,320,2,206.09,365,103.045
14521,128,1,199.45,128,199.45
14522,232,4,784.0799999999999,321,196.01999999999998
14524,46,4,1066.0300000000002,53,266.50750000000005
14525,65,8,3908.4399999999996,363,488.55499999999995
14526,26,1,262.40000000000003,26,262.40000000000003
14527,2,69,19283.48,374,279.47072463768114
14530,33,10,3271.49,324,327.149
14531,116,1,376.34,116,376.34
14532,48,7,2926.33,335,418.04714285714283
14533,44,4,1516.6499999999999,247,379.16249999999997
14534,34,8,1824.06,271,228.0075
14535,32,6,3166.54,290,527.7566666666667
14537,260,1,285.84,260,285.84
14538,167,3,982.59,320,327.53000000000003
14540,16,8,2799.08,369,349.885
14541,53,6,1038.03,338,173.005
14543,17,23,11276.44,375,490.28000000000003
14544,107,1,957.98,107,957.98
14545,311,1,349.25,311,349.25
14546,13,6,2619.81,370,436.635
14548,121,7,1974.69,370,282.09857142857146
14549,57,3,627.31,374,209.10333333333332
14550,25,2,587.6899999999999,120,293.84499999999997
14551,48,5,693.8100000000001,318,138.762
14552,17,2,346.21000000000004,229,173.10500000000002
14553,48,4,982.27,146,245.5675
14555,18,4,1991.49,358,497.8725
14556,233,3,835.3399999999999,325,278.44666666666666
14558,291,3,655.5,368,218.5
14559,27,1,75.6,27,75.6
14560,16,22,3876.2599999999998,374,176.19363636363636
14562,27,8,1654.6300000000003,307,206.82875000000004
14563,146,2,679.4400000000003,229,339.72000000000014
14564,71,2,2605.6200000000003,372,1302.8100000000002
14565,110,1,760.0999999999999,110,760.0999999999999
14566,54,3,2660.0,170,886.6666666666666
14568,72,1,919.7000000000003,72,919.7000000000003
14569,89,3,371.59000000000003,240,123.86333333333334
14570,80,1,395.69,80,395.69
14571,62,1,161.65,62,161.65
14572,54,4,2782.34,258,695.585
14573,9,5,968.0,337,193.6
14574,369,1,143.7,369,143.7
14575,125,1,460.71000000000004,125,460.71000000000004
14576,9,1,35.400000000000006,9,35.400000000000006
14577,31,3,514.54,365,171.51333333333332
14579,69,1,105.56,69,105.56
14580,155,1,14.85,155,14.85
14581,181,1,295.2,181,295.2
14583,20,3,728.48,258,242.82666666666668
14584,58,4,705.6500000000001,297,176.41250000000002
14585,19,4,986.22,53,246.555
14588,215,1,135.39,215,135.39
14589,8,1,39.75,8,39.75
14590,61,20,3006.62,369,150.331
14593,34,9,3094.02,367,343.78
14594,10,1,255.0,10,255.0
14595,90,2,423.85,325,211.925
14596,263,1,229.46999999999997,263,229.46999999999997
14597,16,4,1318.3899999999999,74,329.59749999999997
14598,206,1,162.07,206,162.07
14599,27,2,474.54,146,237.27
14600,30,1,471.84000000000003,30,471.84000000000003
14602,293,1,205.36,293,205.36
14604,270,1,143.85999999999999,270,143.85999999999999
14605,11,4,937.16,368,234.29
14606,3,102,18704.41,373,183.37656862745098
14607,104,8,7568.13,361,946.01625
14608,16,7,1567.79,370,223.97
14609,27,6,884.64,305,147.44
14610,32,2,24.35,151,12.175
14611,80,2,604.3300000000002,235,302.1650000000001
14612,52,1,877.6999999999998,52,877.6999999999998
14613,317,1,76.32000000000001,317,76.32000000000001
14614,23,1,295.13,23,295.13
14615,31,5,951.76,185,190.352
14616,22,2,121.7,185,60.85
14617,39,2,190.47,52,95.235
14618,13,4,788.8800000000001,183,197.22000000000003
14619,178,1,896.8,178,896.8
14621,148,4,1212.21,320,303.0525
14623,17,5,1170.33,239,234.06599999999997
14624,52,4,588.22,241,147.055
14625,11,9,3598.25,360,399.80555555555554
14626,32,7,2619.65,366,374.2357142857143
14627,16,1,462.75000000000006,16,462.75000000000006
14628,79,3,1326.04,320,442.0133333333333
14630,121,1,338.65,121,338.65
14631,23,3,1018.71,124,339.57
14634,74,4,2124.46,178,531.115
14635,90,1,215.22,90,215.22
14637,314,1,106.67999999999999,314,106.67999999999999
14639,45,3,1994.47,298,664.8233333333334
14640,46,4,1541.9800000000002,323,385.49500000000006
14643,254,3,986.0800000000002,365,328.6933333333334
14644,51,5,1416.96,373,283.392
14645,271,1,279.8,271,279.8
14646,11,78,248396.5,374,3184.5705128205127
14647,160,1,276.75,160,276.75
14648,53,15,4546.8600000000015,366,303.1240000000001
14649,19,5,2358.02,325,471.604
14650,225,1,62.5,225,62.5
14651,31,7,1379.52,268,197.0742857142857
14653,150,5,1666.9900000000002,374,333.398
14654,375,1,246.85999999999996,375,246.85999999999996
14655,25,3,1946.28,233,648.76
14656,52,3,523.5999999999999,240,174.5333333333333
14657,66,2,612.6500000000001,72,306.32500000000005
14662,64,3,645.1600000000001,373,215.05333333333337
14663,67,2,490.6,67,245.3
14665,64,2,913.95,229,456.975
14667,2,31,12685.939999999999,374,409.2238709677419
14668,82,1,111.62999999999998,82,111.62999999999998
14669,270,4,1973.94,374,493.485
14670,369,1,190.47,369,190.47
14671,186,2,1127.45,205,563.725
14672,152,2,347.59,317,173.795
14673,4,3,1674.4099999999999,46,558.1366666666667
14674,146,1,173.66000000000003,146,173.66000000000003
14675,25,1,462.15,25,462.15
14676,31,6,5808.55,276,968.0916666666667
14677,229,1,184.90999999999997,229,184.90999999999997
14678,216,1,403.39,216,403.39
14679,18,3,1289.44,368,429.81333333333333
14680,8,43,28658.660000000003,372,666.4804651162791
14681,24,3,376.20000000000005,290,125.40000000000002
14682,65,4,1462.81,309,365.7025
14683,225,1,146.56,225,146.56
14684,27,1,232.26999999999998,27,232.26999999999998
14685,213,8,4619.790000000001,363,577.4737500000001
14686,51,5,885.83,296,177.166
14687,37,2,773.68,188,386.84
14688,10,8,2082.7,93,260.3375
14690,29,2,422.62999999999994,47,211.31499999999997
14692,17,8,1153.54,254,144.1925
14693,62,6,992.46,162,165.41
14694,254,1,244.31,254,244.31
14695,156,3,1620.0700000000002,369,540.0233333333334
14696,10,2,688.95,58,344.475
14699,72,3,593.4700000000001,162,197.82333333333338
14700,52,2,880.96,122,440.48
14701,79,6,2012.72,321,335.4533333333333
14702,2,13,3462.08,365,266.31384615384616
14704,61,2,266.66,261,133.33
14706,255,1,390.69,255,390.69
14707,72,2,139.2,213,69.6
14708,5,3,1085.9099999999999,92,361.96999999999997
14709,16,12,3965.2899999999995,371,330.4408333333333
14710,16,9,1316.46,373,146.27333333333334
14712,55,1,411.0,55,411.0
14713,2,11,2752.51,373,250.22818181818184
14714,44,3,746.05,324,248.6833333333333
14715,79,4,973.0700000000002,326,243.26750000000004
14716,81,1,235.76999999999998,81,235.76999999999998
14717,370,1,81.3,370,81.3
14718,47,1,226.42,47,226.42
14721,16,1,115.77000000000001,16,115.77000000000001
14722,114,2,325.45000000000005,123,162.72500000000002
14723,8,7,934.76,372,133.53714285714287
14724,227,1,345.25,227,345.25
14725,31,3,597.1600000000001,171,199.05333333333337
14726,291,1,124.75,291,124.75
14727,183,2,199.34999999999997,183,99.67499999999998
14728,50,1,190.57999999999998,50,190.57999999999998
14729,10,3,593.89,262,197.96333333333334
14732,29,11,2814.58,367,255.8709090909091
14733,4,4,6599.06,39,1649.765
14734,62,4,1056.4199999999998,188,264.10499999999996
14735,25,24,6174.47,372,257.26958333333334
14736,122,2,401.08000000000004,122,200.54000000000002
14737,37,1,2389.62,37,2389.62
14738,197,2,507.45,369,253.725
14739,4,19,8385.220000000001,374,441.3273684210527
14740,46,8,2712.8500000000004,289,339.10625000000005
14741,9,2,497.25000000000006,54,248.62500000000003
14742,72,1,579.8499999999999,72,579.8499999999999
14743,229,1,50.48,229,50.48
14744,3,8,2785.1000000000004,207,348.13750000000005
14745,138,7,1351.55,274,193.07857142857142
14746,43,4,593.5,60,148.375
14748,5,7,1736.5700000000002,282,248.0814285714286
14749,116,1,310.15,116,310.15
14750,373,1,112.03,373,112.03
14751,321,2,126.45000000000002,363,63.22500000000001
14753,97,1,306.36,97,306.36
14754,62,4,912.4300000000001,327,228.10750000000002
14755,18,14,4962.2699999999995,373,354.4478571428571
14756,19,2,1914.8000000000002,61,957.4000000000001
14758,33,3,1380.9099999999999,247,460.3033333333333
14761,81,1,192.01999999999998,81,192.01999999999998
14762,263,1,117.05,263,117.05
14766,3,6,4082.7599999999998,188,680.4599999999999
14767,111,1,382.81,111,382.81
14769,27,9,5097.13,360,566.3477777777778
14770,104,6,2761.2200000000003,289,460.2033333333334
14771,258,2,594.6199999999998,373,297.3099999999999
14773,229,1,140.55,229,140.55
14774,165,1,241.45,165,241.45
14775,9,1,406.55999999999995,9,406.55999999999995
14776,24,4,1170.0000000000002,83,292.50000000000006
14777,40,1,307.56,40,307.56
14783,296,1,307.30000000000007,296,307.30000000000007
14784,26,1,159.94,26,159.94
14786,187,1,90.96,187,90.96
14787,108,1,110.64999999999999,108,110.64999999999999
14788,233,1,476.88,233,476.88
14790,11,6,1781.56,365,296.9266666666667
14791,243,1,303.63000000000005,243,303.63000000000005
14793,172,1,396.91,172,396.91
14794,39,3,633.99,124,211.33
14796,3,11,2867.1499999999996,362,260.65
14797,144,1,300.31,144,300.31
14798,18,5,550.5700000000002,285,110.11400000000003
14799,374,1,180.45,374,180.45
14800,6,6,3434.58,72,572.43
14802,75,2,1502.98,75,751.49
14805,41,3,549.99,258,183.33
14806,76,1,110.04,76,110.04
14807,27,2,519.29,286,259.645
14809,258,2,686.7600000000001,258,343.38000000000005
14810,6,3,449.14000000000004,66,149.71333333333334
14811,24,1,170.50000000000003,24,170.50000000000003
14812,235,1,185.79999999999998,235,185.79999999999998
14813,6,4,935.44,247,233.86
14814,218,1,160.45999999999998,218,160.45999999999998
14817,32,5,2849.5200000000004,264,569.9040000000001
14818,95,3,512.61,284,170.87
14819,131,2,198.08999999999997,355,99.04499999999999
14820,17,5,767.4700000000001,314,153.49400000000003
14821,3,7,1237.65,313,176.80714285714288
14822,122,1,157.70000000000002,122,157.70000000000002
14824,16,6,2895.2,274,482.5333333333333
14825,5,13,2698.17,249,207.55153846153846
14826,218,2,385.2,332,192.6
14828,25,10,7699.700000000001,369,769.97
14829,9,4,995.29,73,248.8225
14831,317,3,1676.5699999999997,374,558.8566666666666
14832,267,1,322.69,267,322.69
14833,135,1,94.8,135,94.8
14834,44,1,485.86,44,485.86
14835,165,2,297.0,254,148.5
14837,79,5,1810.8200000000004,321,362.1640000000001
14838,60,2,773.6700000000001,373,386.83500000000004
14839,55,3,915.2800000000001,341,305.09333333333336
14840,176,1,299.85999999999996,176,299.85999999999996
14841,11,8,3867.2400000000007,374,483.4050000000001
14843,73,1,211.8,73,211.8
14844,67,6,3512.6199999999994,243,585.4366666666666
14845,236,1,150.0,236,150.0
14846,64,1,437.4,64,437.4
14847,44,2,1039.55,201,519.775
14848,41,1,310.56,41,310.56
14849,10,21,7832.91,335,372.99571428571426
14850,54,6,1468.2599999999998,205,244.70999999999995
14851,267,1,318.06,267,318.06
14852,61,12,3310.4900000000002,281,275.87416666666667
14853,60,3,901.07,242,300.3566666666667
14854,27,4,1563.0300000000002,323,390.75750000000005
14855,111,5,5874.65,247,1174.9299999999998
14857,79,5,2478.731,271,495.74620000000004
14858,142,1,180.75,142,180.75
14859,191,1,351.9,191,351.9
14861,17,9,1254.94,368,139.4377777777778
14865,9,3,77.52,375,25.84
14866,3,8,6460.32,107,807.54
14867,32,13,2241.7800000000007,371,172.44461538461545
14868,17,4,1230.4200000000003,57,307.6050000000001
14869,25,4,2078.5400000000004,360,519.6350000000001
14870,50,5,1511.7000000000003,320,302.34000000000003
14871,130,5,736.5900000000003,375,147.31800000000004
14872,120,3,816.6,270,272.2
14873,270,1,334.45000000000005,270,334.45000000000005
14874,172,1,116.18,172,116.18
14875,78,1,1397.08,78,1397.08
14876,158,2,256.70000000000005,198,128.35000000000002
14877,55,2,437.0,279,218.5
14878,13,16,2619.7,293,163.73125
14879,321,1,185.06,321,185.06
14882,27,12,3038.45,256,253.20416666666665
14884,306,1,120.60000000000001,306,120.60000000000001
14885,64,2,832.8,102,416.4
14890,255,2,691.6,296,345.8
14891,53,2,552.35,73,276.175
14892,327,1,202.35000000000002,327,202.35000000000002
14893,254,1,571.76,254,571.76
14894,80,2,837.0599999999998,374,418.5299999999999
14895,20,18,13980.83,366,776.7127777777778
14896,2,7,1623.65,370,231.95000000000002
14897,46,4,1774.1599999999999,361,443.53999999999996
14898,8,9,2204.29,373,244.92111111111112
14899,32,1,1384.8799999999999,32,1384.8799999999999
14900,159,1,13.919999999999998,159,13.919999999999998
14901,3,5,868.36,135,173.672
14902,32,2,702.9600000000002,190,351.4800000000001
14904,45,2,615.2,64,307.6
14905,11,6,1355.24,373,225.87333333333333
14906,82,1,68.44,82,68.44
14907,4,10,2664.69,239,266.469
14908,100,1,104.10000000000001,100,104.10000000000001
14909,74,3,1404.6799999999998,300,468.22666666666663
14911,2,205,152147.57,375,742.183268292683
14912,38,4,1021.4000000000001,319,255.35000000000002
14913,25,4,2845.7,122,711.425
14915,12,9,1503.77,373,167.08555555555554
14916,68,4,1773.9700000000003,254,443.49250000000006
14917,233,2,1123.7500000000002,233,561.8750000000001
14918,41,7,4345.66,247,620.8085714285714
14919,176,1,359.34999999999997,176,359.34999999999997
14920,202,1,629.4000000000001,202,629.4000000000001
14922,30,2,843.7400000000001,144,421.87000000000006
14924,247,2,620.9600000000002,276,310.4800000000001
14926,18,2,359.4,235,179.7
14927,33,1,308.2,33,308.2
14928,264,1,223.91000000000003,264,223.91000000000003
14929,58,1,612.8100000000002,58,612.8100000000002
14930,107,3,2873.7700000000004,243,957.9233333333335
14932,2,2,666.1300000000001,22,333.06500000000005
14933,80,4,1770.0,81,442.5
14934,15,3,1612.5600000000002,78,537.5200000000001
14935,256,1,1065.12,256,1065.12
14936,27,4,4273.79,220,1068.4475
14938,199,2,2322.43,199,1161.215
14940,54,2,531.49,370,265.745
14941,215,1,182.1,215,182.1
14942,38,4,746.5600000000001,366,186.64000000000001
14943,300,1,107.62,300,107.62
14944,26,7,3884.42,297,554.9171428571428
14945,50,1,179.39999999999998,50,179.39999999999998
14947,25,4,758.97,261,189.7425
14949,106,4,515.0000000000001,358,128.75000000000003
14952,33,21,9529.86,373,453.8028571428572
14953,55,3,723.9499999999999,72,241.31666666666663
14954,340,1,167.26999999999998,340,167.26999999999998
14955,369,1,163.76999999999998,369,163.76999999999998
14956,58,1,1325.0,58,1325.0
14957,281,1,274.79999999999995,281,274.79999999999995
14958,232,3,458.26,373,152.75333333333333
14961,16,13,9365.470000000001,372,720.4207692307693
14962,176,3,240.21000000000004,221,80.07000000000001
14963,16,7,1676.68,162,239.5257142857143
14966,24,5,924.5200000000001,361,184.90400000000002
14967,78,5,1518.8100000000002,373,303.76200000000006
14968,95,1,357.4,95,357.4
14969,340,1,906.2299999999999,340,906.2299999999999
14970,46,8,3327.29,300,415.91125
14972,18,1,30.300000000000004,18,30.300000000000004
14975,58,1,192.45,58,192.45
14977,362,1,31.93,362,31.93
14978,67,5,1210.7200000000003,227,242.14400000000006
14979,372,1,439.4599999999999,372,439.4599999999999
14980,374,1,150.68,374,150.68
14981,60,1,270.8,60,270.8
14982,209,1,237.78,209,237.78
14983,326,1,183.20000000000005,326,183.20000000000005
14984,25,4,1058.1399999999999,334,264.53499999999997
14986,13,2,566.9000000000001,321,283.45000000000005
14987,2,7,1387.4499999999996,374,198.2071428571428
14988,17,6,1732.06,239,288.6766666666667
14989,298,1,342.40000000000003,298,342.40000000000003
14990,249,2,305.41999999999996,367,152.70999999999998
14991,67,1,314.66999999999996,67,314.66999999999996
14992,79,1,210.5,79,210.5
14993,200,1,36.129999999999995,200,36.129999999999995
14994,19,5,960.6299999999999,260,192.12599999999998
14996,118,2,442.28999999999996,118,221.14499999999998
14997,292,1,230.39999999999998,292,230.39999999999998
14998,65,2,340.86000000000007,242,170.43000000000004
14999,229,1,129.48000000000002,229,129.48000000000002
15001,31,2,230.85999999999996,31,115.42999999999998
15002,4,6,3175.52,333,529.2533333333333
15003,110,6,1060.6999999999998,319,176.7833333333333
15005,3,29,7789.629999999999,375,268.6079310344827
15006,90,1,323.05,90,323.05
15008,117,2,359.99999999999994,274,179.99999999999997
15011,32,2,416.6,53,208.3
15012,10,2,437.5800000000001,213,218.79000000000005
15013,124,10,1641.3000000000002,314,164.13000000000002
15015,138,13,2365.02,362,181.92461538461538
15016,30,4,460.26,180,115.065
15018,4,1,111.25,4,111.25
15020,16,1,203.42,16,203.42
15021,3,4,869.01,135,217.2525
15022,314,1,281.05,314,281.05
15023,6,10,5367.92,311,536.792
15024,4,8,2414.1800000000003,61,301.77250000000004
15025,205,1,636.0800000000002,205,636.0800000000002
15026,12,2,592.61,85,296.305
15027,32,6,2129.45,261,354.9083333333333
15028,5,3,530.58,31,176.86
15029,256,1,365.1,256,365.1
15030,17,6,1461.6299999999999,282,243.605
15031,31,10,2488.44,368,248.844
15032,3,7,8821.550000000001,366,1260.2214285714288
15034,23,6,4004.79,214,667.465
15037,13,2,402.51,13,201.255
15038,6,4,604.3699999999999,62,151.09249999999997
15039,5,47,20116.99,366,428.0210638297873
15040,178,1,7.49,178,7.49
15041,81,1,113.67,81,113.67
15042,232,1,179.52,232,179.52
15043,100,5,2336.8,170,467.36
15044,16,18,8504.1,360,472.45000000000005
15046,62,10,2598.62,331,259.86199999999997
15048,5,1,98.70000000000002,5,98.70000000000002
15050,58,2,2411.7,117,1205.85
15051,16,6,2543.55,375,423.925
15055,111,3,560.07,360,186.69000000000003
15056,157,1,133.45,157,133.45
15057,80,3,1766.46,371,588.82
15058,13,5,1285.04,290,257.008
15059,13,10,2185.8500000000004,370,218.58500000000004
15061,4,86,83284.38,375,968.423023255814
15062,60,4,1597.76,247,399.44
15064,47,4,1254.41,354,313.6025
15065,47,1,168.73000000000002,47,168.73000000000002
15067,50,2,2133.12,244,1066.56
15068,55,2,623.49,258,311.745
15070,9,3,737.0500000000001,361,245.68333333333337
15071,23,2,473.48999999999995,207,236.74499999999998
15072,116,1,187.52,116,187.52
15073,37,5,1744.6100000000001,318,348.922
15074,66,2,817.4599999999999,104,408.72999999999996
15076,129,2,566.89,159,283.445
15077,131,2,2428.08,367,1214.04
15078,5,23,8018.77,372,348.6421739130435
15079,2,8,2871.7400000000002,368,358.96750000000003
15080,64,2,546.25,138,273.125
15081,4,8,1460.92,172,182.615
15082,305,1,93.35000000000001,305,93.35000000000001
15084,16,2,965.2,282,482.6
