antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH'})",frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.02151941857824211,0.05564387917329094,0.015557574381103794,0.7229551451187335,12.992536750848096,1.0,0.014360150453856618,3.4086759027935494,0.9433327078712079,0.25253456221198156,0.7066309533328002,0.5012734909267137
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH'})",0.05564387917329094,0.02151941857824211,0.015557574381103794,0.2795918367346939,12.992536750848096,1.0,0.014360150453856618,1.358230835401307,0.9774201872742019,0.25253456221198156,0.26374812444562346,0.5012734909267137
"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.02350669997728821,0.03577106518282989,0.010617760617760617,0.45169082125603865,12.627267847557704,1.0,0.009776900920639814,1.7585496872877022,0.9429724759687886,0.2182030338389732,0.4313495903875487,0.37425810904071777
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",0.03577106518282989,0.02350669997728821,0.010617760617760617,0.2968253968253968,12.627267847557704,1.0,0.009776900920639814,1.3886925034183035,0.9549664728366051,0.2182030338389732,0.27989817937486267,0.37425810904071777
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SUKI  DESIGN '}),0.016636384283443106,0.04945491710197593,0.010333863275039745,0.621160409556314,12.560134481177728,1.0,0.009511112269425451,2.509096480082172,0.9359539069395297,0.18533604887983704,0.6014501602715371,0.4150578167184555
frozenset({'LUNCH BAG SUKI  DESIGN '}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",0.04945491710197593,0.016636384283443106,0.010333863275039745,0.20895522388059698,12.560134481177727,1.0,0.009511112269425451,1.2431200425096094,0.968268664612969,0.18533604887983704,0.19557245816646887,0.4150578167184555
"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.019418578242107652,0.046956620486032254,0.01141267317737906,0.5877192982456141,12.516217993593415,1.0,0.010500842368486087,2.311637133289199,0.9383245901355988,0.20764462809917356,0.5674061531547069,0.4153832283247417
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG CARS BLUE'})",0.046956620486032254,0.019418578242107652,0.01141267317737906,0.2430471584038694,12.516217993593415,1.0,0.010500842368486087,1.2954326450379823,0.9654373352184563,0.20764462809917356,0.2280571252929327,0.4153832283247417
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.04502611855553032,0.05564387917329094,0.030831251419486713,0.6847414880201765,12.305782741848315,1.0,0.028325823518940512,2.995497615262321,0.9620549941490577,0.4414634146341463,0.6661656497722072,0.6194115603366188
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.05564387917329094,0.04502611855553032,0.030831251419486713,0.5540816326530612,12.305782741848315,1.0,0.028325823518940512,2.1415890247496114,0.9728717500356543,0.4414634146341463,0.5330570018601412,0.6194115603366188
frozenset({'LUNCH BAG RED SPOTTY'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK RETROSPOT'})",0.05377015671133318,0.01578469225528049,0.010277083806495571,0.191129883843717,12.10855940379692,1.0,0.009428338430288973,1.2167779326817878,0.9695464574081718,0.17337164750957856,0.17815735053972218,0.4211045102671822
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK RETROSPOT'})",frozenset({'LUNCH BAG RED SPOTTY'}),0.01578469225528049,0.05377015671133318,0.010277083806495571,0.6510791366906474,12.108559403796919,1.0,0.009428338430288973,2.7118752209716424,0.9321271323818613,0.17337164750957856,0.631251470470788,0.4211045102671822
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.033954122189416305,0.04099477628889393,0.01680672268907563,0.49498327759197325,12.07430122569229,1.0,0.015414781045834738,1.898957363507422,0.9494160611769639,0.2890625,0.4733952329751233,0.45247778838047414
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.04099477628889393,0.033954122189416305,0.01680672268907563,0.4099722991689751,12.07430122569229,1.0,0.015414781045834738,1.637289022955966,0.9563863152673099,0.2890625,0.3892342854686722,0.45247778838047414
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),"frozenset({'60 TEATIME FAIRY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})",0.046956620486032254,0.01873722461957756,0.010617760617760617,0.2261185006045949,12.067875856509472,1.0,0.009737923872337574,1.2679754925618896,0.9623228022218718,0.19278350515463916,0.21134122396991817,0.3963925836356308
"frozenset({'60 TEATIME FAIRY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})",frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.01873722461957756,0.046956620486032254,0.010617760617760617,0.5666666666666667,12.06787585650947,1.0,0.009737923872337574,2.199330875801464,0.9346480867546649,0.19278350515463916,0.545316254592394,0.3963925836356308
"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG PINK RETROSPOT'}),0.02231433113786055,0.03821258233022939,0.010277083806495571,0.46055979643765904,12.052569293997104,1.0,0.009424395590746074,1.7829361091708487,0.9379600909826258,0.20451977401129945,0.4391274062731006,0.3647524093629603
frozenset({'LUNCH BAG PINK RETROSPOT'}),"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG  BLACK SKULL.'})",0.03821258233022939,0.02231433113786055,0.010277083806495571,0.2689450222882615,12.052569293997104,1.0,0.009424395590746074,1.337362713707764,0.9534644788139699,0.20451977401129945,0.2522596975748221,0.3647524093629603
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.015216897569838746,0.05802861685214626,0.010617760617760617,0.6977611940298507,12.024432631363728,1.0,0.009734745099002089,3.1166460578225283,0.9310029697890563,0.16953762466001812,0.6791422633667107,0.4403678768583696
frozenset({'60 TEATIME FAIRY CAKE CASES'}),"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})",0.05802861685214626,0.015216897569838746,0.010617760617760617,0.18297455968688844,12.024432631363728,1.0,0.009734745099002089,1.2053273421360775,0.9733161849319705,0.16953762466001812,0.17034985846433806,0.4403678768583696
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.014705882352941176,0.05802861685214626,0.010163524869407222,0.6911196911196911,11.909980430528375,1.0,0.00931016285687566,3.049632352941176,0.929708996914867,0.16243194192377494,0.67209162145871,0.43313323107843654
frozenset({'60 TEATIME FAIRY CAKE CASES'}),"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.05802861685214626,0.014705882352941176,0.010163524869407222,0.175146771037182,11.909980430528375,1.0,0.00931016285687566,1.1945084083455446,0.9724677651274073,0.16243194192377494,0.16283552881385632,0.43313323107843654
"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.01822620940267999,0.046956620486032254,0.010163524869407222,0.557632398753894,11.875479814816906,1.0,0.009307683671586625,2.1544149635491805,0.9327941781318727,0.18472652218782248,0.5358368666579435,0.3870386903080232
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.046956620486032254,0.01822620940267999,0.010163524869407222,0.21644498186215233,11.875479814816906,1.0,0.009307683671586625,1.2529736494197279,0.9609141575262563,0.18472652218782248,0.20189861896687447,0.3870386903080232
"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.020724506018623665,0.046956620486032254,0.011526232114467409,0.5561643835616439,11.844216594060063,1.0,0.010553079350590406,2.147289095818508,0.9349469215892761,0.20525783619817994,0.5342965220904183,0.40081496082556195
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",0.046956620486032254,0.020724506018623665,0.011526232114467409,0.24546553808948005,11.844216594060063,1.0,0.010553079350590406,1.2978538998759588,0.9606809387340034,0.20525783619817994,0.2294972491930146,0.40081496082556195
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.030604133545310015,0.034805814217578925,0.012605042016806723,0.41187384044526903,11.833478104277452,1.0,0.011539840230338688,1.6411345934912462,0.9443964259462414,0.2387096774193548,0.39066545549279824,0.3870135923270391
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.034805814217578925,0.030604133545310015,0.012605042016806723,0.3621533442088091,11.833478104277452,1.0,0.011539840230338688,1.5197945425491688,0.94850756986765,0.2387096774193548,0.3420163239152783,0.3870135923270391
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI  DESIGN '}),0.02015671133318192,0.04945491710197593,0.011526232114467409,0.571830985915493,11.562672013712586,1.0,0.010529383626436437,2.220023055452622,0.9323070441037562,0.198435972629521,0.5495542275816058,0.40244821396807945
frozenset({'LUNCH BAG SUKI  DESIGN '}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",0.04945491710197593,0.02015671133318192,0.011526232114467409,0.2330654420206659,11.562672013712586,1.0,0.010529383626436437,1.2776100365700578,0.9610431073471429,0.198435972629521,0.21728855333302244,0.40244821396807945
frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),0.033783783783783786,0.04071087894617306,0.01589825119236884,0.4705882352941176,11.559274755927474,1.0,0.014522883660403533,1.8119905619905616,0.9454295704295704,0.2713178294573643,0.44812074578277594,0.4305521371728607
frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),0.04071087894617306,0.033783783783783786,0.01589825119236884,0.39051603905160387,11.559274755927474,1.0,0.014522883660403533,1.5853021213433112,0.952256584788399,0.2713178294573643,0.3692054110464152,0.4305521371728607
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI  DESIGN '})",0.03843970020440609,0.02350669997728821,0.010333863275039745,0.2688330871491876,11.436445243650947,1.0,0.009430272775117866,1.3355272002330825,0.9490410976682012,0.2002200220022002,0.25123202296031466,0.35422330685961795
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI  DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.02350669997728821,0.03843970020440609,0.010333863275039745,0.4396135265700483,11.436445243650946,1.0,0.009430272775117866,1.7158877763593785,0.9345279095831485,0.2002200220022002,0.41721130380582766,0.35422330685961795
"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})",frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.019986372927549397,0.05564387917329094,0.012718600953895072,0.6363636363636365,11.43636363636364,1.0,0.011606481633602181,2.5969793322734507,0.9311703360370799,0.20216606498194947,0.6149372513008877,0.43246753246753256
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})",0.05564387917329094,0.019986372927549397,0.012718600953895072,0.2285714285714286,11.436363636363637,1.0,0.011606481633602181,1.2703880350939176,0.9663299663299664,0.20216606498194947,0.21283893395133258,0.43246753246753256
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'CHOCOLATE THIS WAY METAL SIGN'}),0.04014308426073132,0.023166023166023165,0.010617760617760617,0.26449787835926447,11.417491749174918,1.0,0.009687804997820897,1.328118503118503,0.9505740636175419,0.20150862068965517,0.2470551402966383,0.3614156058462989
frozenset({'CHOCOLATE THIS WAY METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.023166023166023165,0.04014308426073132,0.010617760617760617,0.4583333333333333,11.417491749174916,1.0,0.009687804997820897,1.772043536749419,0.9340533913888948,0.20150862068965517,0.43567977915804,0.3614156058462989
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.017374517374517374,0.05297524415171474,0.01050420168067227,0.6045751633986929,11.412409193759677,1.0,0.009583782380739002,2.3949551676824408,0.9285084691764455,0.17552182163187854,0.5824556494860471,0.40143013261038607
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",0.05297524415171474,0.017374517374517374,0.01050420168067227,0.1982851018220793,11.412409193759675,1.0,0.009583782380739002,1.2256545124192182,0.9634131283390831,0.17552182163187854,0.1841093963533145,0.40143013261038607
frozenset({'BAKING SET SPACEBOY DESIGN'}),frozenset({'BAKING SET 9 PIECE RETROSPOT '}),0.023052464228934817,0.04343629343629344,0.011355893708834885,0.49261083743842365,11.340996168582375,1.0,0.010354580108157214,1.8852663342954608,0.9333401139137509,0.20597322348094746,0.46957096628275163,0.37702437296757785
frozenset({'BAKING SET 9 PIECE RETROSPOT '}),frozenset({'BAKING SET SPACEBOY DESIGN'}),0.04343629343629344,0.023052464228934817,0.011355893708834885,0.261437908496732,11.340996168582373,1.0,0.010354580108157214,1.3227696723271944,0.9532290615539859,0.20597322348094746,0.24401048729771266,0.37702437296757785
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.030604133545310015,0.03577106518282989,0.012377924142630024,0.4044526901669759,11.306699649556792,1.0,0.01128318168671671,1.6190635385247807,0.940334999680272,0.22923238696109358,0.38235901420449764,0.375242218099361
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.03577106518282989,0.030604133545310015,0.012377924142630024,0.346031746031746,11.306699649556792,1.0,0.01128318168671671,1.4823286307438222,0.9453738929184599,0.22923238696109358,0.32538576179412587,0.375242218099361
frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),0.027424483306836247,0.038780377015671136,0.01192368839427663,0.4347826086956522,11.211407473422879,1.0,0.01086015659217754,1.7006193329722743,0.9364878276606924,0.2196652719665272,0.41197892990417784,0.37112483289833853
frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),0.038780377015671136,0.027424483306836247,0.01192368839427663,0.3074670571010249,11.211407473422879,1.0,0.01086015659217754,1.404374371884632,0.947551538779609,0.2196652719665272,0.28793915638176487,0.37112483289833853
"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG PINK RETROSPOT'})",frozenset({'LUNCH BAG RED SPOTTY'}),0.017147399500340676,0.05377015671133318,0.010333863275039745,0.6026490066225165,11.207871493807563,1.0,0.00941184491671459,2.381345105609811,0.9266669206010627,0.17057169634489222,0.5800692652046661,0.3974174283376574
frozenset({'LUNCH BAG RED SPOTTY'}),"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG PINK RETROSPOT'})",0.05377015671133318,0.017147399500340676,0.010333863275039745,0.1921858500527983,11.207871493807563,1.0,0.00941184491671459,1.2166815851936958,0.9625325169879626,0.17057169634489222,0.1780922698515242,0.3974174283376574
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HEART OF WICKER SMALL'})",frozenset({'HEART OF WICKER LARGE'}),0.017771973654326596,0.05592777651601181,0.011128775834658187,0.6261980830670926,11.196548872058512,1.0,0.010134828863870559,2.5255949226537457,0.9271643046489652,0.1778584392014519,0.6040536861116037,0.4125914273203483
frozenset({'HEART OF WICKER LARGE'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HEART OF WICKER SMALL'})",0.05592777651601181,0.017771973654326596,0.011128775834658187,0.19898477157360406,11.196548872058512,1.0,0.010134828863870559,1.2262289048802133,0.9646367538414896,0.1778584392014519,0.1844915773717738,0.4125914273203483
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI  DESIGN '})",frozenset({'LUNCH BAG CARS BLUE'}),0.02350669997728821,0.043663411310470135,0.01141267317737906,0.4855072463768116,11.119315504796367,1.0,0.010386290467718905,1.85879505970641,0.9319740407162929,0.2046843177189409,0.46201707671961084,0.37344282995043443
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI  DESIGN '})",0.043663411310470135,0.02350669997728821,0.01141267317737906,0.2613784135240572,11.119315504796367,1.0,0.010386290467718905,1.322048147389904,0.9516172624971089,0.2046843177189409,0.24359789620802974,0.37344282995043443
"frozenset({'WOODEN FRAME ANTIQUE WHITE ', 'WOODEN PICTURE FRAME WHITE FINISH'})",frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.030831251419486713,0.03713377242789007,0.012661821485350897,0.4106813996316759,11.059511942374733,1.0,0.011516940811472615,1.633863629911424,0.9385157105675277,0.22895277207392195,0.387953815916563,0.3758299964519236
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),"frozenset({'WOODEN FRAME ANTIQUE WHITE ', 'WOODEN PICTURE FRAME WHITE FINISH'})",0.03713377242789007,0.030831251419486713,0.012661821485350897,0.3409785932721713,11.059511942374733,1.0,0.011516940811472615,1.4706180082869043,0.944658843240779,0.22895277207392195,0.32001376675314785,0.3758299964519236
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.026004996593231886,0.03719055189643425,0.010617760617760617,0.40829694323144106,10.978512617087237,1.0,0.009650620442393431,1.6271834953189415,0.9331803311804545,0.20194384449244063,0.385441160829872,0.34689656321877393
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.03719055189643425,0.026004996593231886,0.010617760617760617,0.28549618320610687,10.978512617087237,1.0,0.009650620442393431,1.3631767675885325,0.9440216666314513,0.20194384449244063,0.2664194227950305,0.34689656321877393
frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.043379513967749264,0.07029298205768794,0.03310243016125369,0.7630890052356021,10.855834862850907,1.0,0.03005315476424747,3.9242881862316374,0.9490531015688248,0.4108527131782946,0.7451767167588509,0.6170049226501112
frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),0.07029298205768794,0.043379513967749264,0.03310243016125369,0.47092084006462037,10.855834862850907,1.0,0.03005315476424747,1.8080857430655364,0.9765266065244632,0.4108527131782946,0.4469288838567245,0.6170049226501112
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HEART OF WICKER LARGE'})",frozenset({'HEART OF WICKER SMALL'}),0.021405859641153758,0.048660004542357485,0.011128775834658187,0.519893899204244,10.684213947240544,1.0,0.010087166607286579,1.981520322030559,0.9262307359845592,0.1888246628131021,0.49533699509311524,0.3742993416674662
frozenset({'HEART OF WICKER SMALL'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HEART OF WICKER LARGE'})",0.048660004542357485,0.021405859641153758,0.011128775834658187,0.22870478413068843,10.684213947240544,1.0,0.010087166607286579,1.2687672893911213,0.9527655466842064,0.1888246628131021,0.21183340052855726,0.3742993416674662
frozenset({'LADIES & GENTLEMEN METAL SIGN'}),frozenset({'NO SINGING METAL SIGN'}),0.029695662048603227,0.032932091755621166,0.010447422212128094,0.35181644359464626,10.683088283773984,1.0,0.009469481944799575,1.4919661239286435,0.9341338313229716,0.2002176278563656,0.3297434948678317,0.3345289114524955
frozenset({'NO SINGING METAL SIGN'}),frozenset({'LADIES & GENTLEMEN METAL SIGN'}),0.032932091755621166,0.029695662048603227,0.010447422212128094,0.31724137931034485,10.683088283773984,1.0,0.009469481944799575,1.4211528182116417,0.9372600424775869,0.2002176278563656,0.2963459051093565,0.3345289114524955
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.03270497388144447,0.04502611855553032,0.015727912786736315,0.48090277777777773,10.68052928401289,1.0,0.014255334755394873,1.8396821261271386,0.9370167909451464,0.25366300366300365,0.4564278329402593,0.4151046045257111
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.04502611855553032,0.03270497388144447,0.015727912786736315,0.34930643127364436,10.68052928401289,1.0,0.014255334755394873,1.4865599916899506,0.9491062518902144,0.25366300366300365,0.3273059912885316,0.4151046045257111
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.04372019077901431,0.04457188280717692,0.020724506018623665,0.474025974025974,10.635089751013318,1.0,0.018775814798914024,1.816492963551787,0.9473917944863869,0.3067226890756302,0.44948864649346015,0.46949706344610803
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.04457188280717692,0.04372019077901431,0.020724506018623665,0.46496815286624205,10.635089751013318,1.0,0.018775814798914024,1.7873325005677947,0.9482363227396284,0.3067226890756302,0.4405070127229697,0.46949706344610803
"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})",frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.02413127413127413,0.046956620486032254,0.01192368839427663,0.49411764705882355,10.52285368802902,1.0,0.010790565313049984,1.883922959504355,0.9273468042014036,0.20153550863723607,0.4691927316056002,0.3740237570239704
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})",0.046956620486032254,0.02413127413127413,0.01192368839427663,0.2539298669891173,10.52285368802902,1.0,0.010790565313049984,1.3080120523394427,0.9495567187256194,0.20153550863723607,0.2354810506436454,0.3740237570239704
frozenset({'PAINTED METAL PEARS ASSORTED'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.02027027027027027,0.07154213036565978,0.015160118101294572,0.7478991596638656,10.453968253968254,1.0,0.013709939783071739,3.682882882882883,0.9230530802014724,0.19777777777777777,0.7284735812133072,0.47990196078431374
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'PAINTED METAL PEARS ASSORTED'}),0.07154213036565978,0.02027027027027027,0.015160118101294572,0.2119047619047619,10.453968253968252,1.0,0.013709939783071739,1.2431615905936149,0.9740264737571188,0.19777777777777777,0.19559934318555008,0.47990196078431374
frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",0.032818532818532815,0.04389052918464683,0.014933000227117875,0.45501730103806237,10.367095350429954,1.0,0.01349257745464877,1.7543849972421404,0.9342000409826735,0.24172794117647062,0.42999968560379803,0.39762508001450336
"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),0.04389052918464683,0.032818532818532815,0.014933000227117875,0.3402328589909444,10.367095350429954,1.0,0.01349257745464877,1.4659436747672043,0.9450183204524533,0.24172794117647062,0.31784555081299243,0.39762508001450336
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG WOODLAND'}),0.043663411310470135,0.03843970020440609,0.017374517374517374,0.39791937581274384,10.351781457627835,1.0,0.015696108933841227,1.5970623553840426,0.9446446789050278,0.2684210526315789,0.3738503718225004,0.424956733696623
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG CARS BLUE'}),0.03843970020440609,0.043663411310470135,0.017374517374517374,0.4519940915805022,10.351781457627833,1.0,0.015696108933841227,1.7451209448593308,0.9395128625212509,0.2684210526315789,0.42697381350803326,0.424956733696623
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.030604133545310015,0.05802861685214626,0.01822620940267999,0.5955473098330242,10.262993366711568,1.0,0.01645029386308728,2.3290026399848314,0.931056724897467,0.2588709677419355,0.5706316588775903,0.4548186647012479
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.05802861685214626,0.030604133545310015,0.01822620940267999,0.31409001956947163,10.262993366711568,1.0,0.01645029386308728,1.4132989665002755,0.9581634396729629,0.2588709677419355,0.2924356249433336,0.4548186647012479
"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG PINK RETROSPOT'})",frozenset({'LUNCH BAG SUKI  DESIGN '}),0.02038382920735862,0.04945491710197593,0.010333863275039745,0.5069637883008357,10.251028977674302,1.0,0.00932578269136899,1.9279417218101167,0.9212269501784369,0.17366412213740456,0.48131212230776643,0.3579595060907163
frozenset({'LUNCH BAG SUKI  DESIGN '}),"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG PINK RETROSPOT'})",0.04945491710197593,0.02038382920735862,0.010333863275039745,0.20895522388059698,10.2510289776743,1.0,0.00932578269136899,1.2383827064737163,0.9494013841125722,0.17366412213740456,0.19249518361937482,0.3579595060907163
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.030604133545310015,0.046956620486032254,0.014705882352941176,0.4805194805194805,10.23326371331208,1.0,0.013268815668750204,1.8346085055643881,0.9307647130525358,0.2339656729900632,0.4549245809299428,0.3968498249030292
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.046956620486032254,0.030604133545310015,0.014705882352941176,0.313180169286578,10.23326371331208,1.0,0.013268815668750204,1.411426728095121,0.9467349386920432,0.2339656729900632,0.2914970503997664,0.3968498249030292
frozenset({'NO SINGING METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.032932091755621166,0.04014308426073132,0.013456734044969339,0.4086206896551724,10.179105496756572,1.0,0.012134738310741303,1.6230816650984718,0.932467650865187,0.22571428571428567,0.383888055972014,0.3719199629322538
